Lab_ID,BANDNUMB,Family,AOU,Com_Name,YR,Season,MO,DAY,ASEX,AAGE,SITE_MST,LAT_DEG,LAT_MIN,LONG_DEG,LONG_MIN,ST,FLYWAY,Cult_Res,Vir_Res,ELISA_Re,PRNT_Res,PRNT_Ttr,,,,,,,,,,,,,,,,,,
US01-1268,1781-75343,Mimidae,7040,Gray Catbird,2001,Spring,5,14,U,AHY,WERT,40,47,072,54,NY,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1269,1781-75344,Mimidae,7040,Gray Catbird,2001,Spring,5,14,U,AHY,WERT,40,47,072,54,NY,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1270,,Mimidae,7040,Gray Catbird,2001,Spring,5,14,U,AHY,WERT,40,47,072,54,NY,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1271,0912-36634,Corvidae,4770,Blue Jay,2001,Spring,5,14,U,AHY,WERT,40,47,072,54,NY,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1272,1163-66155,Corvidae,4770,Blue Jay,2001,Spring,5,14,U,AHY,WERT,40,47,072,54,NY,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1273,1163-66156,Corvidae,4770,Blue Jay,2001,Spring,5,14,U,AHY,WERT,40,47,072,54,NY,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1274,1781-75345,Turdidae,7550,Wood Thrush,2001,Spring,5,14,U,AHY,WERT,40,47,072,54,NY,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1275,0912-36635,Turdidae,7610,American Robin,2001,Spring,5,14,M,AHY,WERT,40,47,072,54,NY,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1276,1781-75346,Cardinalidae,5930,Northern Cardinal,2001,Spring,5,14,M,AHY,WERT,40,47,072,54,NY,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1277,0972-99999,Accipitridae,3320,Sharp-shinned Hawk,2001,Spring,4,2,M,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1278,1970-20779,Parulidae,6810,Common Yellowthroat,2001,Spring,4,2,M,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1279,1970-20781,Parulidae,6390,Worm-eating Warbler,2001,Spring,4,2,U,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1280,8071-71291,Mimidae,7040,Gray Catbird,2001,Spring,4,2,U,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1281,8071-71282,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,2,M,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1282,8071-71283,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,3,M,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1283,8071-71284,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,3,M,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1284,8071-71285,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,3,F,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1285,8071-71286,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,3,F,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1286,1970-20780,Vireonidae,6310,White-eyed Vireo,2001,Spring,4,3,U,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1287,1970-20782,Parulidae,6360,Black-and-white Warbler,2001,Spring,4,3,F,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1288,8071-71287,Mimidae,7040,Gray Catbird,2001,Spring,4,3,U,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1289,8071-71288,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,3,M,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1290,8071-71289,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,3,M,AHY,JND,26,27,082,07,FL,A,NEG,,POS,NEG,,,,,,,,,,,,,,,,,,,
US01-1291,8071-71290,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,3,F,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1292,1970-20783,Parulidae,6360,Black-and-white Warbler,2001,Spring,4,3,M,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1293,1373-23901,Icteridae,5110,Common Grackle,2001,Spring,4,3,M,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1294,8071-71292,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,3,F,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1295,8071-71293,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,3,M,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1296,,Parulidae,6810,Common Yellowthroat,2001,Spring,4,4,M,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1297,8071-71294,Mimidae,7040,Gray Catbird,2001,Spring,4,4,U,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1298,8071-71295,Mimidae,7040,Gray Catbird,2001,Spring,4,4,U,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1299,8071-71296,Mimidae,7040,Gray Catbird,2001,Spring,4,4,U,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1300,,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,4,M,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1301,0554-79961,Picidae,4050,Pileated Woodpecker,2001,Spring,4,4,M,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1302,8071-71297,Mimidae,7040,Gray Catbird,2001,Spring,4,4,U,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1303,1970-20784,Parulidae,6730,Prairie Warbler,2001,Spring,4,4,U,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1304,8071-71298,Mimidae,7040,Gray Catbird,2001,Spring,4,4,U,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1305,2141-83607,Troglodytidae,7180,Carolina Wren,2001,Spring,4,4,U,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1306,2141-83608,Troglodytidae,7180,Carolina Wren,2001,Spring,4,4,U,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1307,8071-71299,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,4,M,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1308,8071-71300,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,4,M,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1309,8071-71302,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,4,F,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1310,1970-20785,Parulidae,6750,Northern Waterthrush,2001,Spring,4,5,U,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1311,8071-71303,Mimidae,7040,Gray Catbird,2001,Spring,4,5,U,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1312,8071-71304,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,5,F,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1313,8071-71305,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,5,M,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1314,2141-83577,Parulidae,6740,Ovenbird,2001,Spring,4,5,U,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1315,8071-71306,Mimidae,7040,Gray Catbird,2001,Spring,4,5,U,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1316,8071-71307,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,5,M,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1317,0972-93021,Picidae,4090,Red-bellied Woodpecker,2001,Spring,4,5,F,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1318,8071-71308,Mimidae,7040,Gray Catbird,2001,Spring,4,5,U,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1319,1511-97631,Troglodytidae,7180,Carolina Wren,2001,Spring,4,5,U,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1320,8071-71309,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,5,M,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1321,,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,5,M,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1322,,Mimidae,7040,Gray Catbird,2001,Spring,4,5,U,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1323,8071-71310,Mimidae,7040,Gray Catbird,2001,Spring,4,5,U,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1324,8071-71311,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,5,F,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1325,8071-71312,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,5,F,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1326,8071-71313,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,5,F,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1327,8071-71314,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,5,F,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1328,8071-71316,Mimidae,7040,Gray Catbird,2001,Spring,4,5,U,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1329,,Mimidae,7040,Gray Catbird,2001,Spring,4,5,U,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1330,8071-71315,Mimidae,7040,Gray Catbird,2001,Spring,4,6,U,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1331,8071-71355,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,6,M,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1332,8071-71356,Mimidae,7040,Gray Catbird,2001,Spring,4,6,U,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1333,8071-71357,Mimidae,7040,Gray Catbird,2001,Spring,4,7,U,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1334,8071-71358,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,7,F,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1335,8071-71359,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,7,F,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1336,1373-23920,Icteridae,5110,Common Grackle,2001,Spring,4,7,M,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1337,8071-71360,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,7,F,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1338,8071-71361,Mimidae,7040,Gray Catbird,2001,Spring,4,7,U,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1339,8071-71362,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,7,M,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1340,1343-58601,Picidae,4050,Pileated Woodpecker,2001,Spring,4,7,F,AHY,JND,26,27,082,07,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1341,8071-71363,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,9,M,AHY,MERI,28,40,080,44,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1342,0972-93049,Corvidae,4770,Blue Jay,2001,Spring,4,9,F,AHY,MERI,28,40,080,44,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1343,1343-58602,Columbidae,3160,Mourning Dove,2001,Spring,4,9,M,AHY,MERI,28,40,080,44,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1344,8071-71364,Mimidae,7040,Gray Catbird,2001,Spring,4,9,U,AHY,MERI,28,40,080,44,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1345,0554-79981,Picidae,4050,Pileated Woodpecker,2001,Spring,4,9,F,AHY,MERI,28,40,080,44,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1346,0554-79982,Picidae,4050,Pileated Woodpecker,2001,Spring,4,9,M,AHY,MERI,28,40,080,44,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1347,0972-93050,Corvidae,4770,Blue Jay,2001,Spring,4,9,F,SY,MERI,28,40,080,44,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1348,8071-71365,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,10,M,AHY,MERI,28,40,080,44,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1349,1511-97668,Troglodytidae,7180,Carolina Wren,2001,Spring,4,10,M,AHY,MERI,28,40,080,44,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1350,8071-71366,Mimidae,7040,Gray Catbird,2001,Spring,4,10,U,AHY,MERI,28,40,080,44,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1351,1511-97669,Troglodytidae,7180,Carolina Wren,2001,Spring,4,10,U,SY,MERI,28,40,080,44,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1352,1511-97670,Troglodytidae,7180,Carolina Wren,2001,Spring,4,10,U,AHY,MERI,28,40,080,44,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1353,8071-71367,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,10,M,AHY,MERI,28,40,080,44,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1354,1511-97671,Troglodytidae,7180,Carolina Wren,2001,Spring,4,10,F,AHY,MERI,28,40,080,44,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1355,2240-86302,Vireonidae,6310,White-eyed Vireo,2001,Spring,4,11,U,AHY,MERI,28,40,080,44,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1356,2141-83656,Cardinalidae,6010,Painted Bunting,2001,Spring,4,11,M,AHY,MERI,28,40,080,44,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1357,8071-71368,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,11,M,AHY,MERI,28,40,080,44,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1358,8071-71369,Mimidae,7040,Gray Catbird,2001,Spring,4,11,U,AHY,MERI,28,40,080,44,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1359,8071-71370,Mimidae,7040,Gray Catbird,2001,Spring,4,12,U,AHY,MERI,28,40,080,44,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1361,,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,12,M,AHY,MERI,28,40,080,44,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1362,8071-71371,Mimidae,7040,Gray Catbird,2001,Spring,4,12,U,AHY,MERI,28,40,080,44,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1363,8071-71372,Mimidae,7040,Gray Catbird,2001,Spring,4,12,U,AHY,MERI,28,40,080,44,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1364,2240-86303,Parulidae,6810,Common Yellowthroat,2001,Spring,4,12,M,AHY,MERI,28,40,080,44,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1365,8071-71373,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,12,F,AHY,MERI,28,40,080,44,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1366,8071-71374,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,12,M,AHY,MERI,28,40,080,44,FL,A,NEG,,POS,NEG,,,,,,,,,,,,,,,,,,,
US01-1367,8071-71375,Mimidae,7040,Gray Catbird,2001,Spring,4,12,U,AHY,MERI,28,40,080,44,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1368,8071-71376,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,12,M,AHY,MERI,28,40,080,44,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1369,8071-71377,Mimidae,7040,Gray Catbird,2001,Spring,4,12,U,AHY,MERI,28,40,080,44,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1370,8071-71378,Mimidae,7040,Gray Catbird,2001,Spring,4,12,U,AHY,MERI,28,40,080,44,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1371,0972-93051,Columbidae,3200,Common Ground-dove,2001,Spring,4,12,F,AHY,MERI,28,40,080,44,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1372,0972-93052,Columbidae,3200,Common Ground-dove,2001,Spring,4,12,M,AHY,MERI,28,40,080,44,FL,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1373,8071-71379,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,14,M,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1374,8071-71380,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,14,F,SY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1375,8071-71381,Mimidae,7040,Gray Catbird,2001,Spring,4,14,U,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1376,1970-20789,Parulidae,6750,Northern Waterthrush,2001,Spring,4,14,U,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1377,1970-20790,Parulidae,6750,Northern Waterthrush,2001,Spring,4,14,U,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1378,2240-86304,Parulidae,6810,Common Yellowthroat,2001,Spring,4,14,F,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1379,1511-97672,Troglodytidae,7180,Carolina Wren,2001,Spring,4,14,U,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1380,1511-97673,Troglodytidae,7180,Carolina Wren,2001,Spring,4,14,U,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1381,1970-20791,Parulidae,6750,Northern Waterthrush,2001,Spring,4,14,U,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1382,,Emberizidae,5580,White-throated Sparrow,2001,Spring,4,14,U,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1383,2240-86305,Parulidae,6550,Myrtle Yellow-rumped Warbler,2001,Spring,4,14,M,SY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1384,1511-97674,Emberizidae,5580,White-throated Sparrow,2001,Spring,4,14,U,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1385,2141-83657,Emberizidae,5840,Swamp Sparrow,2001,Spring,4,14,U,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1386,1163-66121,Mimidae,7050,Brown Thrasher,2001,Spring,4,14,U,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1387,1163-66122,Mimidae,7050,Brown Thrasher,2001,Spring,4,14,U,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1388,1511-97675,Emberizidae,5580,White-throated Sparrow,2001,Spring,4,14,U,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1389,1511-97676,Emberizidae,5580,White-throated Sparrow,2001,Spring,4,14,U,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1390,1511-97677,Emberizidae,5580,White-throated Sparrow,2001,Spring,4,14,U,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1391,,Emberizidae,5580,White-throated Sparrow,2001,Spring,4,14,U,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1392,1511-97679,Troglodytidae,7180,Carolina Wren,2001,Spring,4,14,U,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1393,1511-97680,Paridae,7310,Eastern Tufted Titmouse,2001,Spring,4,14,U,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1394,1511-97681,Troglodytidae,7180,Carolina Wren,2001,Spring,4,14,U,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1395,0972-93053,Mimidae,7030,Northern Mockingbird,2001,Spring,4,14,U,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1396,1163-66123,Corvidae,4770,Blue Jay,2001,Spring,4,14,F,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1397,1163-66124,Corvidae,4770,Blue Jay,2001,Spring,4,14,U,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1398,,Mimidae,7040,Gray Catbird,2001,Spring,4,14,M,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1399,8071-71382,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,14,M,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1400,8071-71383,Mimidae,7040,Gray Catbird,2001,Spring,4,14,U,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1401,2141-83658,Emberizidae,5840,Swamp Sparrow,2001,Spring,4,14,U,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1402,1970-20792,Parulidae,6750,Northern Waterthrush,2001,Spring,4,14,U,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1403,8071-71384,Mimidae,7040,Gray Catbird,2001,Spring,4,14,U,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1404,,Parulidae,6550,Myrtle Yellow-rumped Warbler,2001,Spring,4,14,F,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1405,1970-20793,Parulidae,6750,Northern Waterthrush,2001,Spring,4,15,U,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1406,,Parulidae,6750,Northern Waterthrush,2001,Spring,4,15,U,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1407,8071-71385,Cardinalidae,5930,Northern Cardinal,2001,Spring,4,15,M,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1408,2240-86307,Parulidae,6810,Common Yellowthroat,2001,Spring,4,15,M,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1409,2240-86308,Parulidae,6810,Common Yellowthroat,2001,Spring,4,15,M,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1410,1511-97678,Turdidae,7580,Swainson's Thrush,2001,Spring,4,15,U,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1411,1511-97682,Emberizidae,5580,White-throated Sparrow,2001,Spring,4,15,U,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1412,2141-83659,Emberizidae,5840,Swamp Sparrow,2001,Spring,4,15,U,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1413,2240-86306,Parulidae,6550,Myrtle Yellow-rumped Warbler,2001,Spring,4,15,F,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1414,2240-86309,Parulidae,6730,Prairie Warbler,2001,Spring,4,15,F,SY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1415,,Emberizidae,5840,Swamp Sparrow,2001,Spring,4,15,U,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
US01-1416,0972-93054,Emberizidae,5870,Eastern Towhee,2001,Spring,4,15,M,AHY,SAV,32,10,081,05,SC,A,NEG,,NEG,,,,,,,,,,,,,,,,,,,,
